temp,cloud_cover,dewpoint_temp,dni,irradiance,humidity,surface_pressure,wind_speed_10m,zenith,datetime,period
16,0,8.9,0,0,64.6,988.1,2.4,161,2025-01-04T01:15:00+05:00,PT15M
16,0,8.9,0,0,65,988.1,2.4,158,2025-01-04T01:30:00+05:00,PT15M
15,0,9,0,0,65.4,988,2.3,155,2025-01-04T01:45:00+05:00,PT15M
15,0,9,0,0,65.9,988,2.3,151,2025-01-04T02:00:00+05:00,PT15M
15,0,9,0,0,66.5,988,2.4,148,2025-01-04T02:15:00+05:00,PT15M
15,0,8.9,0,0,67.3,988,2.4,144,2025-01-04T02:30:00+05:00,PT15M
15,0,8.8,0,0,68.2,988,2.5,141,2025-01-04T02:45:00+05:00,PT15M
14,0,8.7,0,0,69.1,988,2.6,137,2025-01-04T03:00:00+05:00,PT15M
14,0,8.8,0,0,69.8,988,2.6,134,2025-01-04T03:15:00+05:00,PT15M
14,0,9,0,0,70.4,988,2.5,130,2025-01-04T03:30:00+05:00,PT15M
14,10.3,9.1,0,0,71,988,2.5,127,2025-01-04T03:45:00+05:00,PT15M
14,10.9,9.3,0,0,71.6,988.1,2.4,124,2025-01-04T04:00:00+05:00,PT15M
15,3.2,9.5,0,0,72,988.1,2.4,120,2025-01-04T04:15:00+05:00,PT15M
15,0,9.8,0,0,72.2,988.2,2.4,117,2025-01-04T04:30:00+05:00,PT15M
15,0,10,0,0,72.3,988.3,2.3,113,2025-01-04T04:45:00+05:00,PT15M
15,0,10.3,0,0,72.5,988.4,2.3,110,2025-01-04T05:00:00+05:00,PT15M
15,0,10.4,0,0,72.7,988.5,2.2,107,2025-01-04T05:15:00+05:00,PT15M
15,0,10.5,0,0,72.9,988.7,2.2,104,2025-01-04T05:30:00+05:00,PT15M
15,0,10.5,0,0,73.2,988.8,2.2,100,2025-01-04T05:45:00+05:00,PT15M
15,3.2,10.6,0,0,73.4,988.9,2.1,97,2025-01-04T06:00:00+05:00,PT15M
16,3.2,10.5,0,0,72.4,989.1,2.2,94,2025-01-04T06:15:00+05:00,PT15M
16,3.2,10.4,0,1,70.1,989.2,2.2,91,2025-01-04T06:30:00+05:00,PT15M
16,3.2,10.2,68,24,67.8,989.4,2.3,87,2025-01-04T06:45:00+05:00,PT15M
17,0,10.1,275,65,65.7,989.6,2.4,84,2025-01-04T07:00:00+05:00,PT15M
17,0,9.9,401,113,64.2,989.8,2.5,81,2025-01-04T07:15:00+05:00,PT15M
17,0,9.7,497,166,63.5,989.9,2.5,78,2025-01-04T07:30:00+05:00,PT15M
17,0,9.5,578,222,62.7,990.1,2.5,75,2025-01-04T07:45:00+05:00,PT15M
17,0,9.3,650,279,62,990.2,2.5,72,2025-01-04T08:00:00+05:00,PT15M
17,0,9.3,710,335,61.3,990.3,2.6,69,2025-01-04T08:15:00+05:00,PT15M
17,0,9.4,761,390,60.5,990.5,2.6,66,2025-01-04T08:30:00+05:00,PT15M
17,0,9.5,797,442,59.8,990.6,2.7,64,2025-01-04T08:45:00+05:00,PT15M
18,0,9.6,819,490,59,990.7,2.7,61,2025-01-04T09:00:00+05:00,PT15M
19,0,9.8,838,535,56.8,990.7,2.7,59,2025-01-04T09:15:00+05:00,PT15M
20,0,10,853,577,53.2,990.6,2.7,56,2025-01-04T09:30:00+05:00,PT15M
21,0,10.4,868,616,49.8,990.5,2.7,54,2025-01-04T09:45:00+05:00,PT15M
23,0,10.6,881,652,46.8,990.3,2.7,52,2025-01-04T10:00:00+05:00,PT15M
24,0,10.8,893,684,43.9,990.2,2.6,50,2025-01-04T10:15:00+05:00,PT15M
25,0,10.7,902,712,41.3,990,2.5,48,2025-01-04T10:30:00+05:00,PT15M
26,0,10.6,910,735,38.8,989.8,2.5,47,2025-01-04T10:45:00+05:00,PT15M
27,0,10.5,916,754,36.5,989.7,2.4,46,2025-01-04T11:00:00+05:00,PT15M
27,0,10.5,920,769,35.3,989.4,2.3,45,2025-01-04T11:15:00+05:00,PT15M
27,0,10.5,923,779,34.9,989.1,2.3,44,2025-01-04T11:30:00+05:00,PT15M
27,0,10.4,923,785,34.6,988.8,2.2,44,2025-01-04T11:45:00+05:00,PT15M
28,0,10.4,920,785,34.3,988.4,2.1,43,2025-01-04T12:00:00+05:00,PT15M
28,0,10.4,916,781,33.5,988.2,2,44,2025-01-04T12:15:00+05:00,PT15M
29,0,10.4,910,772,32.3,988,2,44,2025-01-04T12:30:00+05:00,PT15M
29,0,10.4,905,759,31.2,987.8,1.9,45,2025-01-04T12:45:00+05:00,PT15M
30,0,10.4,899,741,30.1,987.6,1.9,46,2025-01-04T13:00:00+05:00,PT15M
30,0,10.4,892,719,29.4,987.3,1.8,48,2025-01-04T13:15:00+05:00,PT15M
30,0,10.2,884,694,29,987.1,1.8,49,2025-01-04T13:30:00+05:00,PT15M
30,0,10.2,875,664,28.6,986.8,1.8,51,2025-01-04T13:45:00+05:00,PT15M
30,0,10,865,631,28.3,986.6,1.8,53,2025-01-04T14:00:00+05:00,PT15M
30,0,10.1,853,593,28.8,986.4,1.7,55,2025-01-04T14:15:00+05:00,PT15M
30,0,10.2,839,552,30.1,986.3,1.7,57,2025-01-04T14:30:00+05:00,PT15M
29,0,10.2,817,508,31.5,986.2,1.7,60,2025-01-04T14:45:00+05:00,PT15M
28,0,10.4,788,460,33,986,1.7,62,2025-01-04T15:00:00+05:00,PT15M
28,0,10.6,755,409,34.2,985.9,1.7,65,2025-01-04T15:15:00+05:00,PT15M
28,0,11,715,357,35.2,985.9,1.6,68,2025-01-04T15:30:00+05:00,PT15M
28,0,11.3,670,303,36.2,985.8,1.5,71,2025-01-04T15:45:00+05:00,PT15M
28,0,11.7,617,248,37.2,985.7,1.5,74,2025-01-04T16:00:00+05:00,PT15M
28,0,12,550,193,38.1,985.7,1.4,77,2025-01-04T16:15:00+05:00,PT15M
28,0,12.4,466,139,38.9,985.9,1.5,80,2025-01-04T16:30:00+05:00,PT15M
28,0,12.6,358,88,39.6,986,1.6,83,2025-01-04T16:45:00+05:00,PT15M
28,0,13,184,42,40.4,986.1,1.6,86,2025-01-04T17:00:00+05:00,PT15M
28,0,13.1,18,8,41,986.2,1.7,89,2025-01-04T17:15:00+05:00,PT15M
27,0,13.2,0,0,41.4,986.4,1.6,92,2025-01-04T17:30:00+05:00,PT15M
27,0,13.2,0,0,41.8,986.5,1.6,95,2025-01-04T17:45:00+05:00,PT15M
27,0,13.3,0,0,42.1,986.7,1.6,99,2025-01-04T18:00:00+05:00,PT15M
27,0,13.2,0,0,43,986.9,1.6,102,2025-01-04T18:15:00+05:00,PT15M
26,0,13,0,0,44.3,987.1,1.7,105,2025-01-04T18:30:00+05:00,PT15M
25,0,12.8,0,0,45.6,987.3,1.8,109,2025-01-04T18:45:00+05:00,PT15M
25,0,12.6,0,0,47,987.5,1.8,112,2025-01-04T19:00:00+05:00,PT15M
24,0,12.2,0,0,48.4,987.6,1.9,115,2025-01-04T19:15:00+05:00,PT15M
23,0,11.6,0,0,49.9,987.8,1.9,119,2025-01-04T19:30:00+05:00,PT15M
22,0,11.1,0,0,51.5,987.9,1.9,122,2025-01-04T19:45:00+05:00,PT15M
20,0,10.5,0,0,53.1,988,2,126,2025-01-04T20:00:00+05:00,PT15M
20,0,10.3,0,0,54.3,988.1,2,129,2025-01-04T20:15:00+05:00,PT15M
20,0,10.6,0,0,55.1,988.2,2,132,2025-01-04T20:30:00+05:00,PT15M
20,0,10.8,0,0,56,988.3,2.1,136,2025-01-04T20:45:00+05:00,PT15M
20,0,11.1,0,0,56.8,988.3,2.1,139,2025-01-04T21:00:00+05:00,PT15M
20,0,11.2,0,0,57.9,988.3,2.1,143,2025-01-04T21:15:00+05:00,PT15M
19,0,11,0,0,59.3,988.3,2.1,146,2025-01-04T21:30:00+05:00,PT15M
19,0,11,0,0,60.6,988.2,2.1,150,2025-01-04T21:45:00+05:00,PT15M
18,0,10.9,0,0,62.1,988.2,2.1,153,2025-01-04T22:00:00+05:00,PT15M
18,0,10.8,0,0,62.7,988.1,2.1,156,2025-01-04T22:15:00+05:00,PT15M
18,0,10.6,0,0,62.5,988.1,2,160,2025-01-04T22:30:00+05:00,PT15M
18,0,10.5,0,0,62.2,988,2,163,2025-01-04T22:45:00+05:00,PT15M
18,0,10.5,0,0,62,988,2,167,2025-01-04T23:00:00+05:00,PT15M
18,0,10.3,0,0,61.6,987.9,2.1,170,2025-01-04T23:15:00+05:00,PT15M
18,0,10.2,0,0,61,987.7,2.1,174,2025-01-04T23:30:00+05:00,PT15M
18,0,10.1,0,0,60.4,987.6,2.2,177,2025-01-04T23:45:00+05:00,PT15M
18,0,10,0,0,59.8,987.4,2.2,177,2025-01-05T00:00:00+05:00,PT15M
18,0,9.8,0,0,60,987.4,2.3,175,2025-01-05T00:15:00+05:00,PT15M
17,6.8,9.7,0,0,61.2,987.3,2.3,172,2025-01-05T00:30:00+05:00,PT15M
17,9.5,9.5,0,0,62.3,987.3,2.3,168,2025-01-05T00:45:00+05:00,PT15M
16,6.4,9.4,0,0,63.5,987.3,2.3,165,2025-01-05T01:00:00+05:00,PT15M
16,0,9.3,0,0,64.3,987.2,2.3,162,2025-01-05T01:15:00+05:00,PT15M
16,3.2,9.4,0,0,64.8,987.2,2.2,158,2025-01-05T01:30:00+05:00,PT15M
16,3.2,9.5,0,0,65.4,987.1,2.2,155,2025-01-05T01:45:00+05:00,PT15M
16,12.7,9.6,0,0,65.9,987,2.2,151,2025-01-05T02:00:00+05:00,PT15M
16,14,9.6,0,0,66.7,987,2.1,148,2025-01-05T02:15:00+05:00,PT15M
16,13.6,9.7,0,0,67.7,987,2.1,144,2025-01-05T02:30:00+05:00,PT15M
16,13.1,9.8,0,0,68.7,987.1,2.1,141,2025-01-05T02:45:00+05:00,PT15M
15,8.2,9.9,0,0,69.7,987.1,2.1,137,2025-01-05T03:00:00+05:00,PT15M
15,9.5,10,0,0,70.7,987.1,2.1,134,2025-01-05T03:15:00+05:00,PT15M
15,6.4,10.1,0,0,71.6,987.1,2.1,130,2025-01-05T03:30:00+05:00,PT15M
15,6.4,10.2,0,0,72.5,987,2,127,2025-01-05T03:45:00+05:00,PT15M
15,11.3,10.2,0,0,73.5,986.9,2,124,2025-01-05T04:00:00+05:00,PT15M
15,12.7,10.3,0,0,73.9,986.9,2,120,2025-01-05T04:15:00+05:00,PT15M
15,11.8,10.4,0,0,73.8,987,2,117,2025-01-05T04:30:00+05:00,PT15M
15,12.2,10.4,0,0,73.7,987.1,2,114,2025-01-05T04:45:00+05:00,PT15M
15,15.4,10.5,0,0,73.6,987.2,2,110,2025-01-05T05:00:00+05:00,PT15M
15,16.2,10.5,0,0,73.6,987.4,2,107,2025-01-05T05:15:00+05:00,PT15M
15,10.9,10.5,0,0,73.7,987.5,2,104,2025-01-05T05:30:00+05:00,PT15M
15,12.7,10.6,0,0,73.8,987.7,2.1,100,2025-01-05T05:45:00+05:00,PT15M
15,11.8,10.6,0,0,74,987.9,2.1,97,2025-01-05T06:00:00+05:00,PT15M
15,0,10.6,0,0,73.6,988.1,2.1,94,2025-01-05T06:15:00+05:00,PT15M
16,7.3,10.6,0,1,72.8,988.2,2.1,91,2025-01-05T06:30:00+05:00,PT15M
16,13.1,10.6,15,20,72,988.4,2.1,87,2025-01-05T06:45:00+05:00,PT15M
16,0,10.6,252,62,71.2,988.6,2.2,84,2025-01-05T07:00:00+05:00,PT15M
16,0,10.5,372,110,70.1,988.8,2.2,81,2025-01-05T07:15:00+05:00,PT15M
16,0,10.3,466,162,68.9,989,2.1,78,2025-01-05T07:30:00+05:00,PT15M
16,0,10.1,541,216,67.6,989.2,2.1,75,2025-01-05T07:45:00+05:00,PT15M
16,0,9.9,601,271,66.4,989.5,2.1,72,2025-01-05T08:00:00+05:00,PT15M
17,0,10,650,325,65.5,989.6,2.1,69,2025-01-05T08:15:00+05:00,PT15M
17,0,10.4,691,378,65,989.7,2,66,2025-01-05T08:30:00+05:00,PT15M
18,0,10.7,725,428,64.5,989.8,1.9,64,2025-01-05T08:45:00+05:00,PT15M
18,0,11.1,753,477,64,989.9,1.9,61,2025-01-05T09:00:00+05:00,PT15M
19,0,11.5,777,523,61.5,990,1.8,59,2025-01-05T09:15:00+05:00,PT15M
21,0,11.9,798,565,57.4,989.9,1.8,56,2025-01-05T09:30:00+05:00,PT15M
22,0,12.2,815,605,53.5,989.9,1.7,54,2025-01-05T09:45:00+05:00,PT15M
24,0,12.6,829,640,50,989.8,1.7,52,2025-01-05T10:00:00+05:00,PT15M
25,0,12.7,841,672,47.3,989.7,1.6,50,2025-01-05T10:15:00+05:00,PT15M
25,0,12.4,851,699,45.1,989.5,1.5,48,2025-01-05T10:30:00+05:00,PT15M
26,0,12.2,863,724,43.1,989.3,1.4,47,2025-01-05T10:45:00+05:00,PT15M
26,0,11.9,878,744,41.2,989.2,1.3,46,2025-01-05T11:00:00+05:00,PT15M
26,0,11.8,891,760,40,988.9,1.2,45,2025-01-05T11:15:00+05:00,PT15M
27,0,11.6,902,772,39.5,988.6,1.1,44,2025-01-05T11:30:00+05:00,PT15M
27,0,11.5,908,778,39,988.3,1,43,2025-01-05T11:45:00+05:00,PT15M
27,0,11.5,908,779,38.5,987.9,0.9,43,2025-01-05T12:00:00+05:00,PT15M
27,0,11.5,906,775,37.6,987.6,0.9,44,2025-01-05T12:15:00+05:00,PT15M
28,0,11.7,904,767,36.4,987.3,0.8,44,2025-01-05T12:30:00+05:00,PT15M
29,0,11.8,900,755,35.3,987,0.7,45,2025-01-05T12:45:00+05:00,PT15M
29,0,12,894,737,34.2,986.7,0.7,46,2025-01-05T13:00:00+05:00,PT15M
30,0,12.1,887,716,33.6,986.5,0.6,47,2025-01-05T13:15:00+05:00,PT15M
30,0,12.1,878,690,33.6,986.3,0.5,49,2025-01-05T13:30:00+05:00,PT15M
30,0,12.2,866,660,33.5,986.2,0.5,51,2025-01-05T13:45:00+05:00,PT15M
30,0,12.2,850,626,33.5,986,0.4,53,2025-01-05T14:00:00+05:00,PT15M
30,0,12.4,831,587,34.7,985.9,0.4,55,2025-01-05T14:15:00+05:00,PT15M
29,0,12.7,809,545,37.1,985.8,0.5,57,2025-01-05T14:30:00+05:00,PT15M
28,0,13,783,500,39.8,985.7,0.6,60,2025-01-05T14:45:00+05:00,PT15M
27,0,13.3,754,453,42.7,985.5,0.7,62,2025-01-05T15:00:00+05:00,PT15M
27,0,13.4,719,403,44,985.5,0.8,65,2025-01-05T15:15:00+05:00,PT15M
27,0,13.3,679,350,43.5,985.5,0.8,68,2025-01-05T15:30:00+05:00,PT15M
27,0,13.1,634,297,43.1,985.5,0.9,71,2025-01-05T15:45:00+05:00,PT15M
27,0,13,580,243,42.7,985.5,0.9,74,2025-01-05T16:00:00+05:00,PT15M
27,0,13,514,189,42.4,985.5,1,77,2025-01-05T16:15:00+05:00,PT15M
27,0,13.1,432,136,42.3,985.6,1,80,2025-01-05T16:30:00+05:00,PT15M
27,0,13.3,327,86,42.1,985.7,1,83,2025-01-05T16:45:00+05:00,PT15M
28,0,13.4,168,42,42,985.7,1,86,2025-01-05T17:00:00+05:00,PT15M
28,0,13.6,17,8,42,985.9,1,89,2025-01-05T17:15:00+05:00,PT15M
28,0,13.7,0,0,42.3,986.1,0.9,92,2025-01-05T17:30:00+05:00,PT15M
28,0,13.9,0,0,42.6,986.3,0.9,95,2025-01-05T17:45:00+05:00,PT15M
28,0,14,0,0,42.9,986.5,0.8,99,2025-01-05T18:00:00+05:00,PT15M
28,0,14.1,0,0,43.8,986.6,0.8,102,2025-01-05T18:15:00+05:00,PT15M
27,0,14.1,0,0,45.2,986.8,0.9,105,2025-01-05T18:30:00+05:00,PT15M
26,0,14.1,0,0,46.7,986.9,0.9,109,2025-01-05T18:45:00+05:00,PT15M
26,0,14.1,0,0,48.2,987.1,1,112,2025-01-05T19:00:00+05:00,PT15M
25,0,13.8,0,0,50,987.2,1.1,115,2025-01-05T19:15:00+05:00,PT15M
24,0,13.3,0,0,52.2,987.3,1.1,119,2025-01-05T19:30:00+05:00,PT15M
22,0,12.7,0,0,54.5,987.4,1.2,122,2025-01-05T19:45:00+05:00,PT15M
21,0,12.2,0,0,56.9,987.5,1.3,125,2025-01-05T20:00:00+05:00,PT15M
20,0,11.9,0,0,58.7,987.6,1.4,129,2025-01-05T20:15:00+05:00,PT15M
20,0,11.8,0,0,59.8,987.7,1.4,132,2025-01-05T20:30:00+05:00,PT15M
20,0,11.7,0,0,60.9,987.8,1.5,136,2025-01-05T20:45:00+05:00,PT15M
19,0,11.6,0,0,62,987.9,1.5,139,2025-01-05T21:00:00+05:00,PT15M
19,0,11.6,0,0,63.6,987.9,1.6,143,2025-01-05T21:15:00+05:00,PT15M
18,0,11.7,0,0,65.8,987.8,1.7,146,2025-01-05T21:30:00+05:00,PT15M
18,0,11.8,0,0,68,987.7,1.8,149,2025-01-05T21:45:00+05:00,PT15M
17,0,11.9,0,0,70.3,987.6,1.9,153,2025-01-05T22:00:00+05:00,PT15M
17,0,11.9,0,0,71.5,987.5,1.9,156,2025-01-05T22:15:00+05:00,PT15M
17,0,12,0,0,71.5,987.5,1.9,160,2025-01-05T22:30:00+05:00,PT15M
17,0,12,0,0,71.5,987.4,1.9,163,2025-01-05T22:45:00+05:00,PT15M
17,0,12.1,0,0,71.5,987.3,1.9,167,2025-01-05T23:00:00+05:00,PT15M
17,0,12.1,0,0,71.6,987.2,1.9,170,2025-01-05T23:15:00+05:00,PT15M
17,3.2,12,0,0,71.8,987.1,1.9,174,2025-01-05T23:30:00+05:00,PT15M
17,3.2,11.9,0,0,72,987,1.9,177,2025-01-05T23:45:00+05:00,PT15M
17,0,11.8,0,0,72.3,986.9,1.8,178,2025-01-06T00:00:00+05:00,PT15M
17,0,11.8,0,0,73.1,986.8,1.8,175,2025-01-06T00:15:00+05:00,PT15M
16,0,11.7,0,0,74.4,986.7,1.9,172,2025-01-06T00:30:00+05:00,PT15M
16,0,11.6,0,0,75.9,986.6,1.9,169,2025-01-06T00:45:00+05:00,PT15M
16,3.2,11.5,0,0,77.3,986.5,1.9,165,2025-01-06T01:00:00+05:00,PT15M
15,0,11.5,0,0,78.3,986.4,1.9,162,2025-01-06T01:15:00+05:00,PT15M
15,3.2,11.5,0,0,78.6,986.4,1.9,158,2025-01-06T01:30:00+05:00,PT15M
15,0,11.4,0,0,79,986.3,1.9,155,2025-01-06T01:45:00+05:00,PT15M
15,3.2,11.4,0,0,79.4,986.2,1.9,151,2025-01-06T02:00:00+05:00,PT15M
15,0,11.4,0,0,79.8,986.1,1.9,148,2025-01-06T02:15:00+05:00,PT15M
15,0,11.3,0,0,80.1,986.1,1.9,144,2025-01-06T02:30:00+05:00,PT15M
15,0,11.3,0,0,80.5,986,1.9,141,2025-01-06T02:45:00+05:00,PT15M
15,3.2,11.2,0,0,80.9,986,1.9,137,2025-01-06T03:00:00+05:00,PT15M
15,9.5,11.2,0,0,81,986,1.9,134,2025-01-06T03:15:00+05:00,PT15M
15,3.2,11.3,0,0,80.7,985.9,1.9,131,2025-01-06T03:30:00+05:00,PT15M
15,3.2,11.4,0,0,80.5,985.9,1.9,127,2025-01-06T03:45:00+05:00,PT15M
15,3.2,11.5,0,0,80.2,985.9,1.9,124,2025-01-06T04:00:00+05:00,PT15M
15,0,11.6,0,0,80.1,985.9,1.9,120,2025-01-06T04:15:00+05:00,PT15M
15,3.2,11.9,0,0,80.2,986,1.9,117,2025-01-06T04:30:00+05:00,PT15M
16,0,12.2,0,0,80.2,986.1,2,114,2025-01-06T04:45:00+05:00,PT15M
16,3.2,12.5,0,0,80.2,986.2,2,110,2025-01-06T05:00:00+05:00,PT15M
16,0,12.6,0,0,80.3,986.4,2,107,2025-01-06T05:15:00+05:00,PT15M
16,9.5,12.6,0,0,80.4,986.6,1.9,104,2025-01-06T05:30:00+05:00,PT15M
16,10,12.6,0,0,80.6,986.9,1.9,100,2025-01-06T05:45:00+05:00,PT15M
16,6.4,12.6,0,0,80.7,987.1,1.8,97,2025-01-06T06:00:00+05:00,PT15M
16,3.2,12.6,0,0,80.2,987.4,1.7,94,2025-01-06T06:15:00+05:00,PT15M
16,0,12.7,0,1,79.1,987.5,1.6,91,2025-01-06T06:30:00+05:00,PT15M
17,8.6,12.8,2,17,78,987.7,1.4,87,2025-01-06T06:45:00+05:00,PT15M
17,17.6,12.9,0,42,76.9,987.9,1.2,84,2025-01-06T07:00:00+05:00,PT15M
17,19.9,12.9,3,73,76.1,988.1,1.2,81,2025-01-06T07:15:00+05:00,PT15M
17,18,12.9,48,112,75.6,988.4,1.1,78,2025-01-06T07:30:00+05:00,PT15M
17,16.2,12.8,106,155,75.1,988.7,1.1,75,2025-01-06T07:45:00+05:00,PT15M
17,14.2,12.8,161,200,74.6,988.9,1.1,72,2025-01-06T08:00:00+05:00,PT15M
18,12.9,12.7,206,245,73.6,989.1,1,69,2025-01-06T08:15:00+05:00,PT15M
18,12.5,12.5,232,288,72.1,989.3,1,66,2025-01-06T08:30:00+05:00,PT15M
18,12.1,12.4,262,331,70.6,989.4,0.9,64,2025-01-06T08:45:00+05:00,PT15M
18,11.1,12.2,303,376,69.1,989.5,0.8,61,2025-01-06T09:00:00+05:00,PT15M
19,12.5,12.4,297,409,66.3,989.6,0.8,59,2025-01-06T09:15:00+05:00,PT15M
20,1.8,12.8,538,500,62.2,989.5,0.7,56,2025-01-06T09:30:00+05:00,PT15M
22,0,13.4,597,547,58.4,989.5,0.7,54,2025-01-06T09:45:00+05:00,PT15M
23,0,13.8,614,581,54.9,989.5,0.6,52,2025-01-06T10:00:00+05:00,PT15M
25,4.1,14.2,535,587,52.8,989.4,0.7,50,2025-01-06T10:15:00+05:00,PT15M
25,14.3,14.4,323,548,51.9,989.2,0.7,48,2025-01-06T10:30:00+05:00,PT15M
26,10.6,14.6,410,592,51.1,989,0.8,47,2025-01-06T10:45:00+05:00,PT15M
26,0,14.8,658,680,50.2,988.9,0.8,45,2025-01-06T11:00:00+05:00,PT15M
26,0,14.9,663,695,49.7,988.6,0.8,44,2025-01-06T11:15:00+05:00,PT15M
26,0,14.9,667,705,49.5,988.3,0.8,44,2025-01-06T11:30:00+05:00,PT15M
26,0,14.9,669,710,49.3,988,0.8,43,2025-01-06T11:45:00+05:00,PT15M
27,0,14.9,670,711,49,987.7,0.8,43,2025-01-06T12:00:00+05:00,PT15M
27,0,14.8,668,708,47.7,987.4,0.7,43,2025-01-06T12:15:00+05:00,PT15M
28,0,14.7,665,700,45.3,987.2,0.6,44,2025-01-06T12:30:00+05:00,PT15M
28,0,14.6,661,688,43,986.9,0.5,45,2025-01-06T12:45:00+05:00,PT15M
29,8.3,14.5,463,616,40.8,986.7,0.4,46,2025-01-06T13:00:00+05:00,PT15M
30,7.4,14.4,481,603,39.7,986.5,0.4,47,2025-01-06T13:15:00+05:00,PT15M
30,0,14.3,640,627,39.4,986.2,0.4,49,2025-01-06T13:30:00+05:00,PT15M
30,0,14.3,616,595,39.2,986,0.4,51,2025-01-06T13:45:00+05:00,PT15M
30,0,14.2,580,557,38.9,985.8,0.5,53,2025-01-06T14:00:00+05:00,PT15M
29,0,14.4,541,515,40,985.6,0.5,55,2025-01-06T14:15:00+05:00,PT15M
29,0,14.8,500,471,42.5,985.5,0.4,57,2025-01-06T14:30:00+05:00,PT15M
28,0,15.2,466,426,45.2,985.4,0.4,60,2025-01-06T14:45:00+05:00,PT15M
28,0,15.6,439,382,48,985.2,0.4,62,2025-01-06T15:00:00+05:00,PT15M
27,0,15.8,408,336,49.5,985.1,0.4,65,2025-01-06T15:15:00+05:00,PT15M
27,0,15.9,372,289,49.7,985.1,0.5,68,2025-01-06T15:30:00+05:00,PT15M
27,0,15.9,331,241,49.9,985,0.5,70,2025-01-06T15:45:00+05:00,PT15M
27,0,16,285,194,50,985,0.6,73,2025-01-06T16:00:00+05:00,PT15M
27,0,16,233,148,49.9,985,0.6,76,2025-01-06T16:15:00+05:00,PT15M
27,0,15.9,175,104,49.5,985.2,0.8,79,2025-01-06T16:30:00+05:00,PT15M
28,0,15.9,114,66,49.2,985.3,0.9,82,2025-01-06T16:45:00+05:00,PT15M
28,0,15.8,47,33,48.8,985.4,1.1,86,2025-01-06T17:00:00+05:00,PT15M
28,0,15.9,3,7,49.1,985.5,1.2,89,2025-01-06T17:15:00+05:00,PT15M
27,0,16.1,0,0,50.1,985.7,1.3,92,2025-01-06T17:30:00+05:00,PT15M
27,0,16.4,0,0,51.1,985.8,1.4,95,2025-01-06T17:45:00+05:00,PT15M
27,0,16.6,0,0,52.2,986,1.6,98,2025-01-06T18:00:00+05:00,PT15M
27,0,16.7,0,0,54,986.2,1.7,102,2025-01-06T18:15:00+05:00,PT15M
26,0,16.8,0,0,56.6,986.3,1.8,105,2025-01-06T18:30:00+05:00,PT15M
25,0,16.9,0,0,59.3,986.5,2,108,2025-01-06T18:45:00+05:00,PT15M
25,0,17,0,0,62.3,986.7,2.1,112,2025-01-06T19:00:00+05:00,PT15M
24,0,16.8,0,0,64.9,986.8,2.2,115,2025-01-06T19:15:00+05:00,PT15M
23,0,16.2,0,0,67.2,987,2.2,119,2025-01-06T19:30:00+05:00,PT15M
22,0,15.8,0,0,69.6,987.1,2.2,122,2025-01-06T19:45:00+05:00,PT15M
21,0,15.2,0,0,72.1,987.2,2.3,125,2025-01-06T20:00:00+05:00,PT15M
20,0,15,0,0,73.3,987.3,2.3,129,2025-01-06T20:15:00+05:00,PT15M
20,0,15,0,0,73.2,987.4,2.2,132,2025-01-06T20:30:00+05:00,PT15M
20,0,15,0,0,73.1,987.5,2.2,136,2025-01-06T20:45:00+05:00,PT15M
20,0,15,0,0,73,987.6,2.2,139,2025-01-06T21:00:00+05:00,PT15M
20,0,14.9,0,0,73.1,987.7,2.2,142,2025-01-06T21:15:00+05:00,PT15M
20,0,14.7,0,0,73.6,987.7,2.2,146,2025-01-06T21:30:00+05:00,PT15M
19,0,14.6,0,0,74,987.7,2.2,149,2025-01-06T21:45:00+05:00,PT15M
19,0,14.4,0,0,74.4,987.7,2.3,153,2025-01-06T22:00:00+05:00,PT15M
19,0,14.2,0,0,74.8,987.7,2.3,156,2025-01-06T22:15:00+05:00,PT15M
19,0,14.2,0,0,75,987.6,2.3,160,2025-01-06T22:30:00+05:00,PT15M
19,0,14,0,0,75.2,987.6,2.3,163,2025-01-06T22:45:00+05:00,PT15M
18,0,14,0,0,75.4,987.6,2.4,167,2025-01-06T23:00:00+05:00,PT15M
18,0,13.9,0,0,75.6,987.5,2.4,170,2025-01-06T23:15:00+05:00,PT15M
18,0,13.9,0,0,75.9,987.5,2.4,173,2025-01-06T23:30:00+05:00,PT15M
18,0,13.8,0,0,76.1,987.4,2.4,177,2025-01-06T23:45:00+05:00,PT15M
18,0,13.8,0,0,76.3,987.4,2.4,178,2025-01-07T00:00:00+05:00,PT15M
18,0,13.7,0,0,76.7,987.3,2.3,175,2025-01-07T00:15:00+05:00,PT15M
18,0,13.6,0,0,77.2,987.3,2.2,172,2025-01-07T00:30:00+05:00,PT15M
17,0,13.5,0,0,77.6,987.2,2.1,169,2025-01-07T00:45:00+05:00,PT15M
17,0,13.4,0,0,78.1,987.1,2,165,2025-01-07T01:00:00+05:00,PT15M
17,3.2,13.3,0,0,77.7,987,1.9,162,2025-01-07T01:15:00+05:00,PT15M
18,9.5,13.4,0,0,76.5,987,1.7,158,2025-01-07T01:30:00+05:00,PT15M
18,9.5,13.5,0,0,75.3,986.9,1.6,155,2025-01-07T01:45:00+05:00,PT15M
18,10.9,13.6,0,0,74.2,986.9,1.5,151,2025-01-07T02:00:00+05:00,PT15M
18,10.9,13.6,0,0,73.9,986.9,1.4,148,2025-01-07T02:15:00+05:00,PT15M
